trade_id,diff_pips,realism_class,spread_entry
2355,2.500000000000835,ENTRY_MINOR_DIFF,0.4999999999988347
2356,3.20000000000098,ENTRY_MATERIAL_DIFF,0.1999999999990898
2357,11.699999999998933,ENTRY_SEVERE_DIFF,0.2999999999997449
2358,3.9999999999995595,ENTRY_MATERIAL_DIFF,0.1000000000006551
2359,3.6999999999998145,ENTRY_MATERIAL_DIFF,0.5000000000010552
2360,4.100000000000215,ENTRY_MATERIAL_DIFF,0.2999999999997449
2361,2.8999999999990145,ENTRY_MINOR_DIFF,0.6000000000017103
2362,4.199999999998649,ENTRY_MATERIAL_DIFF,0.4000000000004
2363,3.6999999999998145,ENTRY_MATERIAL_DIFF,0.3999999999981796
2364,3.0999999999981043,ENTRY_MATERIAL_DIFF,0.3000000000019653
2365,2.8999999999990145,ENTRY_MINOR_DIFF,0.1999999999990898
2366,6.299999999999084,ENTRY_MATERIAL_DIFF,0.2999999999997449
2426,5.1000000000001044,ENTRY_MATERIAL_DIFF,0.4000000000004
2427,3.2999999999994145,ENTRY_MATERIAL_DIFF,0.1000000000006551
2428,1.9999999999997797,ENTRY_MINOR_DIFF,0.2000000000013102
2429,2.2999999999995246,ENTRY_MINOR_DIFF,0.1999999999990898
2430,,ENTRY_SEVERE_DIFF,
2431,,ENTRY_SEVERE_DIFF,
2432,,ENTRY_SEVERE_DIFF,
2433,,ENTRY_SEVERE_DIFF,
2434,,ENTRY_SEVERE_DIFF,
2435,,ENTRY_SEVERE_DIFF,
2436,,ENTRY_SEVERE_DIFF,
2437,,ENTRY_SEVERE_DIFF,
2438,,ENTRY_SEVERE_DIFF,
2439,3.5999999999991594,ENTRY_MATERIAL_DIFF,0.1000000000006551
2440,6.399999999999739,ENTRY_MATERIAL_DIFF,0.1000000000006551
2441,,ENTRY_SEVERE_DIFF,
2442,5.1000000000001044,ENTRY_MATERIAL_DIFF,0.5000000000010552
2443,4.100000000000215,ENTRY_MATERIAL_DIFF,0.2000000000013102
2444,4.599999999999049,ENTRY_MATERIAL_DIFF,0.1000000000006551
2445,6.699999999999484,ENTRY_MATERIAL_DIFF,0.2999999999997449
2446,6.699999999999484,ENTRY_MATERIAL_DIFF,0.1999999999990898
2447,3.5999999999991594,ENTRY_MATERIAL_DIFF,0.2000000000013102
