pemr_h1_adx_max,pemr_expansion_atr_min,pemr_displacement_atr_min,stop_atr_multiple,pemr_take_profit_rr_cap,validation_score,full_sample_goal_score,avg_validation_goal_score,avg_validation_robustness,avg_validation_return_pct,avg_validation_sharpe,worst_validation_drawdown_pct,profitable_window_ratio,full_sample_robustness,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
22.0,1.2,0.6,0.7,0.8,37.90060865727102,19.622318386690324,19.04604189340381,2.926960501215149,0.29588736961061457,0.22413614629201156,0.8025855126337029,1.0,2.911777197675896,100000.0,100591.70212829718,0.5917021282971779,0.8025969545399572,0.2438382844988279,1.3684236729456145,7,5,2,0,71.42857142857143,1.0,0.7142857142857143,84.5288754710238,84.5288754710238,7.857142857142857,5.0,5,1
22.0,1.2,0.6,0.9,0.8,37.37761396366023,19.218955966527446,18.812072038945075,2.7692396371924994,0.32624800414213784,0.22515803605142876,0.9879660422375449,1.0,2.788392968990805,100000.0,100653.18291591226,0.6531829159122537,0.9882217875431969,0.22726944310422328,1.3297624464708504,7,5,2,0,71.42857142857143,1.0,0.7142857142857143,93.31184513032312,93.31184513032312,8.571428571428571,5.0,5,1
18.0,1.2,0.6,0.7,1.1,23.5561332670295,23.11396128806622,15.760469469899352,9.950387504816172,0.4419404409330474,0.4063382546744992,0.8025458511338759,0.5,3.860533233834662,100000.0,100883.24350455133,0.8832435045513343,0.8022533878457941,0.4112430875096149,2.0825592182204495,4,3,1,0,75.0,1.0,0.75,220.81087613782984,220.81087613782984,5.0,5.0,3,1
18.0,1.2,0.6,0.9,1.1,22.298360149026784,21.653892631273877,14.949838833739854,9.931041766908377,0.4188113272596661,0.3855997966818332,0.9880346705978057,0.5,3.240561571551868,100000.0,100835.99150413662,0.8359915041366239,0.9878891569458875,0.35052323501605237,1.830933735740798,4,3,1,0,75.0,1.0,0.75,208.99787603414953,208.99787603414953,5.0,5.0,3,1
18.0,1.2,0.6,0.9,0.8,17.838356678091376,15.490159351165076,11.987915855877873,9.830368005619478,0.18226527502883116,0.3116183311959976,0.9882738674541696,0.5,2.094832010110687,100000.0,100362.17325689981,0.3621732568998226,0.988162819836917,0.17952459080350328,1.3615804419552717,4,3,1,0,75.0,1.0,0.75,90.5433142249511,90.5433142249511,5.0,5.0,3,1
18.0,1.2,0.6,0.7,0.8,15.232655676984594,15.676649596681763,10.220568866810092,9.782570362278841,0.1566663660237555,0.260823167512265,0.8023283435802152,0.5,2.1348947352343792,100000.0,100310.718079934,0.3107180799339915,0.8024650072032667,0.18197369280715922,1.3829075786205691,4,3,1,0,75.0,1.0,0.75,77.67951998349707,77.67951998349707,5.0,5.0,3,1
22.0,1.2,0.9,0.7,1.1,-4.128753903207735,-1.6854147479291577,-2.7747974094004872,1.2995220886082826,-0.0075092700107137755,-0.015080486661616231,0.802413055490485,0.5,1.1052246024071886,100000.0,99984.72038814251,-0.015279611857488273,0.802295667383985,-0.0009100833594293908,0.9904551345954451,4,2,2,0,50.0,1.0,0.5,-3.8199029643729148,-3.8199029643729148,10.0,5.0,2,1
22.0,1.2,0.9,0.9,1.1,-5.199466096728011,-3.583172739089508,-3.502912111953254,1.078540226456267,-0.06692673218756107,-0.040422993592923166,0.9882840532859175,0.5,1.037020489175035,100000.0,99866.1465356249,-0.13385346437509993,0.9881716378573397,-0.03842648133892046,0.9321526355095217,4,2,2,0,50.0,1.0,0.5,-33.46336609377488,-33.46336609377488,11.25,7.5,2,1
22.0,1.2,0.9,0.7,0.8,-15.622298254144793,-16.035509864420675,-15.789171533952524,0.4991228515328815,-0.2628522690837243,-0.2492942022422663,0.8025137026682702,0.0,0.496354985429637,100000.0,99474.87551178935,-0.5251244882106598,0.8778862902673573,-0.2391669019731999,0.6711408821864638,4,2,2,0,50.0,1.0,0.5,-131.2811220526636,-131.2811220526636,10.0,5.0,2,1
22.0,1.2,0.9,0.9,0.8,-16.538923786228313,-17.085798899653295,-16.76132489675228,0.47606880818241015,-0.3519577567228427,-0.2666308791914561,0.9880227367417964,0.0,0.4737998666749474,100000.0,99297.315493684,-0.7026845063159981,1.0291216444782185,-0.26477615063124804,0.6427509696840432,4,2,2,0,50.0,1.0,0.5,-175.67112657899634,-175.67112657899634,11.25,7.5,2,1
18.0,1.8,0.6,0.9,1.1,-53.54164057522366,30.309450868388126,-35.515603666284164,12.089186814028773,0.5035065306652986,0.4493585171364586,0.0,0.5,16.514447799742666,100000.0,101007.0130613306,1.0070130613305972,0.0,0.6349803146555015,inf,1,1,0,0,100.0,1.0,1.0,1007.0130613305939,1007.0130613305939,5.0,5.0,1,0
18.0,1.8,0.6,0.7,1.1,-53.55673541292106,30.279941320499404,-35.530358440228525,12.086639983062863,0.4900930998067876,0.4493585171364586,0.0,0.5,16.51006166066154,100000.0,100980.18619961357,0.9801861996135752,0.0,0.634980314655502,inf,1,1,0,0,100.0,1.0,1.0,980.1861996135615,980.1861996135615,5.0,5.0,1,0
18.0,1.8,0.6,0.9,0.8,-53.71019916245854,29.979266785862876,-35.680695707546796,12.060690171213476,0.3534228567901865,0.4493585171364585,0.0,0.5,16.46537102927527,100000.0,100706.84571358036,0.706845713580373,0.0,0.6349803146555018,inf,1,1,0,0,100.0,1.0,1.0,706.8457135803525,706.8457135803525,5.0,5.0,1,0
18.0,1.8,0.6,0.7,0.8,-53.725213186298234,29.949785480561246,-35.695436360197604,12.058145777733078,0.3400222634712624,0.4493585171364586,0.0,0.5,16.460989088019044,100000.0,100680.04452694253,0.6800445269425248,0.0,0.634980314655502,inf,1,1,0,0,100.0,1.0,1.0,680.0445269425124,680.0445269425124,5.0,5.0,1,0
22.0,1.8,0.6,0.7,0.8,-55.4498954554786,-9.774075202926996,-55.920494370642615,2.8190378910317992,-0.05605729289205885,-0.04569050824104446,0.7921591127266437,0.0,0.6380757820635984,100000.0,99887.88541421588,-0.1121145857841177,0.7921591127266437,-0.0646156011387966,0.8584696130071282,2,1,1,0,50.0,1.0,0.5,-56.05729289206596,-56.05729289206596,5.0,5.0,1,1
22.0,1.5,0.9,0.7,0.8,-55.91269209491736,-10.704686371297406,-56.39389934705527,2.807855869150974,-0.06789700123693843,-0.05675089295474417,0.7921591127266437,0.0,0.6157117383019478,100000.0,99864.20599752612,-0.13579400247387685,0.7921591127266437,-0.0802568567842332,0.8285773649608521,2,1,1,0,50.0,1.0,0.5,-67.8970012369374,-67.8970012369374,5.0,5.0,1,1
22.0,1.8,0.6,0.9,0.8,-57.43720513554932,-14.009623164765147,-58.07609091021294,2.7681903776091983,-0.13465896344438955,-0.09733630475556805,0.976163640469138,0.0,0.5363807552183969,100000.0,99730.68207311122,-0.2693179268887791,0.976163640469138,-0.13764914724684246,0.7241057587851258,2,1,1,0,50.0,1.0,0.5,-134.65896344439034,-134.65896344439034,7.5,7.5,1,1
22.0,1.5,0.9,0.9,0.8,-57.73761039045308,-14.616368540245467,-58.38534092718983,2.7609980745907285,-0.1440720836662024,-0.10536051781277045,0.976163640469138,0.0,0.5219961491814571,100000.0,99711.8558326676,-0.2881441673324048,0.976163640469138,-0.14899570997186323,0.7048198115697956,2,1,1,0,50.0,1.0,0.5,-144.07208366619653,-144.07208366619653,7.5,7.5,1,1
22.0,1.8,0.6,0.7,1.1,-70.57803905356639,7.137960070638442,-47.38020913417736,3.550473543379713,0.0940135434434608,0.06938841010624243,0.7921591127266437,0.5,2.02595373288905,100000.0,100188.02708688693,0.1880270868869216,0.7921591127266437,0.09812815580975526,1.237360252335822,2,1,1,0,50.0,1.0,0.5,94.01354344345856,94.01354344345856,5.0,5.0,1,1
22.0,1.5,0.9,0.7,1.1,-70.87064428853434,6.744902216121098,-47.58238764185695,3.510432027066691,0.08192259871266927,0.0616738136756304,0.7921591127266437,0.5,1.9558692156991546,100000.0,100163.84519742534,0.16384519742533854,0.7921591127266437,0.08721862728525824,1.2068336964039696,2,1,1,0,50.0,1.0,0.5,81.92259871267032,81.92259871267032,5.0,5.0,1,1
22.0,1.8,0.6,0.9,1.1,-73.07755818831119,3.608281765483012,-49.18635630742692,3.2863527676540416,0.015424710430733679,0.012977827942850873,0.976163640469138,0.5,1.5610519153588291,100000.0,100030.84942086146,0.030849420861467358,0.976163640469138,0.018353408020441327,1.0316027145270796,2,1,1,0,50.0,1.0,0.5,15.424710430730386,15.424710430730386,7.5,7.5,1,1
22.0,1.5,0.9,0.9,1.1,-73.5384064415476,2.987345577819426,-49.50133478471716,3.261813848456063,0.005736478222495567,0.006818080896487687,0.976163640469138,0.5,1.5176242811828151,100000.0,100011.472956445,0.011472956444991134,0.976163640469138,0.009642220694477656,1.01175310774687,2,1,1,0,50.0,1.0,0.5,5.736478222505241,5.736478222505241,7.5,7.5,1,1
18.0,1.5,0.9,0.7,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.5,0.9,0.7,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.5,0.9,0.9,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.5,0.9,0.9,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.9,0.7,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.9,0.7,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.9,0.9,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.9,0.9,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.2,0.9,0.9,0.8,-120.78513855161731,-142.50263281727976,-122.58460534101587,2.5245106871197533,-0.4941487471815109,-0.4508057302781465,0.9882974943630252,0.0,0.04902137423950712,100000.0,99011.70250563697,-0.9882974943630218,0.9882974943630252,-0.6349803146555018,0.0,1,0,1,0,0.0,1.0,0.0,-988.2974943630269,-988.2974943630269,5.0,5.0,0,1
18.0,1.2,0.9,0.9,1.1,-120.78513855161731,-142.50263281727976,-122.58460534101587,2.5245106871197533,-0.4941487471815109,-0.4508057302781465,0.9882974943630252,0.0,0.04902137423950712,100000.0,99011.70250563697,-0.9882974943630218,0.9882974943630252,-0.6349803146555018,0.0,1,0,1,0,0.0,1.0,0.0,-988.2974943630269,-988.2974943630269,5.0,5.0,0,1
22.0,1.8,0.9,0.9,0.8,-120.79807135920842,-142.49171234877528,-122.57552707390941,2.5245166365975513,-0.4880818202345705,-0.4493585171364585,0.976163640469138,0.0,0.04903327319510294,100000.0,99023.83635953086,-0.976163640469141,0.976163640469138,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-976.1636404691332,-976.1636404691332,10.0,10.0,0,1
22.0,1.8,0.9,0.9,1.1,-120.79807135920842,-142.49171234877528,-122.57552707390941,2.5245166365975513,-0.4880818202345705,-0.4493585171364585,0.976163640469138,0.0,0.04903327319510294,100000.0,99023.83635953086,-0.976163640469141,0.976163640469138,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-976.1636404691332,-976.1636404691332,10.0,10.0,0,1
18.0,1.2,0.9,0.7,0.8,-121.03793776932211,-142.33554208297576,-122.50105997386387,2.5246018749538837,-0.4013205614570692,-0.45080573027814663,0.8026411229141377,0.0,0.049203749907767366,100000.0,99197.35887708586,-0.8026411229141384,0.8026411229141377,-0.6349803146555019,0.0,1,0,1,0,0.0,1.0,0.0,-802.6411229141413,-802.6411229141413,5.0,5.0,0,1
18.0,1.2,0.9,0.7,1.1,-121.03793776932211,-142.33554208297576,-122.50105997386387,2.5246018749538837,-0.4013205614570692,-0.45080573027814663,0.8026411229141377,0.0,0.049203749907767366,100000.0,99197.35887708586,-0.8026411229141384,0.8026411229141377,-0.6349803146555019,0.0,1,0,1,0,0.0,1.0,0.0,-802.6411229141413,-802.6411229141413,5.0,5.0,0,1
22.0,1.8,0.9,0.7,0.8,-121.0486584160476,-142.32610827380702,-122.49272503642528,2.5246070333646484,-0.39607955636332126,-0.4493585171364585,0.7921591127266437,0.0,0.04921406672929717,100000.0,99207.84088727336,-0.7921591127266425,0.7921591127266437,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-792.1591127266444,-792.1591127266444,5.0,5.0,0,1
22.0,1.8,0.9,0.7,1.1,-121.0486584160476,-142.32610827380702,-122.49272503642528,2.5246070333646484,-0.39607955636332126,-0.4493585171364585,0.7921591127266437,0.0,0.04921406672929717,100000.0,99207.84088727336,-0.7921591127266425,0.7921591127266437,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-792.1591127266444,-792.1591127266444,5.0,5.0,0,1
