run_id,family_id,config_id,month,status,timestamp
68fa2280,F08,F08_RERUN_0022,2020-03,COMPLETED,2026-05-15T09:51:06.769271
68fa2280,F08,F08_RERUN_0023,2020-03,COMPLETED,2026-05-15T09:51:06.771569
68fa2280,F08,F08_RERUN_0024,2020-03,COMPLETED,2026-05-15T09:51:06.773873
68fa2280,F08,F08_RERUN_0025,2020-03,COMPLETED,2026-05-15T09:51:06.776135
68fa2280,F08,F08_RERUN_0026,2020-03,COMPLETED,2026-05-15T09:51:06.779192
68fa2280,F08,F08_RERUN_0027,2020-03,COMPLETED,2026-05-15T09:51:06.781618
68fa2280,F08,F08_RERUN_0028,2020-03,COMPLETED,2026-05-15T09:51:06.783873
68fa2280,F08,F08_RERUN_0029,2020-03,COMPLETED,2026-05-15T09:51:06.786132
68fa2280,F08,F08_RERUN_0030,2020-03,COMPLETED,2026-05-15T09:51:06.788288
68fa2280,F08,F08_RERUN_0031,2020-03,COMPLETED,2026-05-15T09:51:06.790673
68fa2280,F08,F08_RERUN_0032,2020-03,COMPLETED,2026-05-15T09:51:06.793056
68fa2280,F08,F08_RERUN_0033,2020-03,COMPLETED,2026-05-15T09:51:06.796542
68fa2280,F08,F08_RERUN_0034,2020-03,COMPLETED,2026-05-15T09:51:06.798921
68fa2280,F08,F08_RERUN_0035,2020-03,COMPLETED,2026-05-15T09:51:06.801176
68fa2280,F08,F08_RERUN_0036,2020-03,COMPLETED,2026-05-15T09:51:06.803424
68fa2280,F08,F08_RERUN_0037,2020-03,COMPLETED,2026-05-15T09:51:06.805681
68fa2280,F08,F08_RERUN_0038,2020-03,COMPLETED,2026-05-15T09:51:06.807963
68fa2280,F08,F08_RERUN_0039,2020-03,COMPLETED,2026-05-15T09:51:06.810290
68fa2280,F08,F08_RERUN_0040,2020-03,COMPLETED,2026-05-15T09:51:06.813764
68fa2280,F08,F08_RERUN_0041,2020-03,COMPLETED,2026-05-15T09:51:06.816073
68fa2280,F08,F08_RERUN_0042,2020-03,COMPLETED,2026-05-15T09:51:06.818409
68fa2280,F08,F08_RERUN_0043,2020-03,COMPLETED,2026-05-15T09:51:06.820757
68fa2280,F08,F08_RERUN_0044,2020-03,COMPLETED,2026-05-15T09:51:06.823057
68fa2280,F08,F08_RERUN_0045,2020-03,COMPLETED,2026-05-15T09:51:06.825340
68fa2280,F08,F08_RERUN_0046,2020-03,COMPLETED,2026-05-15T09:51:06.828332
68fa2280,F08,F08_RERUN_0047,2020-03,COMPLETED,2026-05-15T09:51:06.831710
68fa2280,F08,F08_RERUN_0048,2020-03,COMPLETED,2026-05-15T09:51:06.834206
68fa2280,F08,F08_RERUN_0049,2020-03,COMPLETED,2026-05-15T09:51:06.836603
68fa2280,F08,F08_RERUN_0050,2020-03,COMPLETED,2026-05-15T09:51:06.839142
68fa2280,F12,F12_RERUN_0001,2020-03,COMPLETED,2026-05-15T09:51:06.841519
68fa2280,F12,F12_RERUN_0002,2020-03,COMPLETED,2026-05-15T09:51:06.844073
68fa2280,F12,F12_RERUN_0003,2020-03,COMPLETED,2026-05-15T09:51:06.847505
68fa2280,F12,F12_RERUN_0004,2020-03,COMPLETED,2026-05-15T09:51:06.850734
68fa2280,F12,F12_RERUN_0005,2020-03,COMPLETED,2026-05-15T09:51:06.853651
68fa2280,F12,F12_RERUN_0006,2020-03,COMPLETED,2026-05-15T09:51:06.856580
68fa2280,F12,F12_RERUN_0007,2020-03,COMPLETED,2026-05-15T09:51:06.859094
68fa2280,F12,F12_RERUN_0008,2020-03,COMPLETED,2026-05-15T09:51:06.862638
68fa2280,F12,F12_RERUN_0009,2020-03,COMPLETED,2026-05-15T09:51:06.865277
68fa2280,F12,F12_RERUN_0010,2020-03,COMPLETED,2026-05-15T09:51:06.867801
68fa2280,F12,F12_RERUN_0011,2020-03,COMPLETED,2026-05-15T09:51:06.870133
68fa2280,F12,F12_RERUN_0012,2020-03,COMPLETED,2026-05-15T09:51:06.872492
68fa2280,F12,F12_RERUN_0013,2020-03,COMPLETED,2026-05-15T09:51:06.874842
68fa2280,F12,F12_RERUN_0014,2020-03,COMPLETED,2026-05-15T09:51:06.877191
68fa2280,F12,F12_RERUN_0015,2020-03,COMPLETED,2026-05-15T09:51:06.880740
68fa2280,F12,F12_RERUN_0016,2020-03,COMPLETED,2026-05-15T09:51:06.883135
68fa2280,F12,F12_RERUN_0017,2020-03,COMPLETED,2026-05-15T09:51:06.885510
68fa2280,F12,F12_RERUN_0018,2020-03,COMPLETED,2026-05-15T09:51:06.887924
68fa2280,F12,F12_RERUN_0019,2020-03,COMPLETED,2026-05-15T09:51:06.890318
68fa2280,F12,F12_RERUN_0020,2020-03,COMPLETED,2026-05-15T09:51:06.892705
68fa2280,F12,F12_RERUN_0021,2020-03,COMPLETED,2026-05-15T09:51:06.899108
68fa2280,F12,F12_RERUN_0022,2020-03,COMPLETED,2026-05-15T09:51:06.901815
68fa2280,F12,F12_RERUN_0023,2020-03,COMPLETED,2026-05-15T09:51:06.904137
68fa2280,F12,F12_RERUN_0024,2020-03,COMPLETED,2026-05-15T09:51:06.906435
68fa2280,F12,F12_RERUN_0025,2020-03,COMPLETED,2026-05-15T09:51:06.908672
68fa2280,F12,F12_RERUN_0026,2020-03,COMPLETED,2026-05-15T09:51:06.911319
68fa2280,F12,F12_RERUN_0027,2020-03,COMPLETED,2026-05-15T09:51:06.914334
68fa2280,F12,F12_RERUN_0028,2020-03,COMPLETED,2026-05-15T09:51:06.916619
68fa2280,F12,F12_RERUN_0029,2020-03,COMPLETED,2026-05-15T09:51:06.918774
68fa2280,F12,F12_RERUN_0030,2020-03,COMPLETED,2026-05-15T09:51:06.921044
68fa2280,F12,F12_RERUN_0031,2020-03,COMPLETED,2026-05-15T09:51:06.923270
68fa2280,F12,F12_RERUN_0032,2020-03,COMPLETED,2026-05-15T09:51:06.925540
68fa2280,F12,F12_RERUN_0033,2020-03,COMPLETED,2026-05-15T09:51:06.928595
68fa2280,F12,F12_RERUN_0034,2020-03,COMPLETED,2026-05-15T09:51:06.931315
68fa2280,F12,F12_RERUN_0035,2020-03,COMPLETED,2026-05-15T09:51:06.933703
68fa2280,F12,F12_RERUN_0036,2020-03,COMPLETED,2026-05-15T09:51:06.935966
68fa2280,F12,F12_RERUN_0037,2020-03,COMPLETED,2026-05-15T09:51:06.938265
68fa2280,F12,F12_RERUN_0038,2020-03,COMPLETED,2026-05-15T09:51:06.940667
68fa2280,F12,F12_RERUN_0039,2020-03,COMPLETED,2026-05-15T09:51:06.942888
68fa2280,F12,F12_RERUN_0040,2020-03,COMPLETED,2026-05-15T09:51:06.946235
68fa2280,F12,F12_RERUN_0041,2020-03,COMPLETED,2026-05-15T09:51:06.948790
68fa2280,F12,F12_RERUN_0042,2020-03,COMPLETED,2026-05-15T09:51:06.951082
68fa2280,F12,F12_RERUN_0043,2020-03,COMPLETED,2026-05-15T09:51:06.953335
68fa2280,F12,F12_RERUN_0044,2020-03,COMPLETED,2026-05-15T09:51:06.955669
68fa2280,F12,F12_RERUN_0045,2020-03,COMPLETED,2026-05-15T09:51:06.957954
68fa2280,F12,F12_RERUN_0046,2020-03,COMPLETED,2026-05-15T09:51:06.960269
68fa2280,F12,F12_RERUN_0047,2020-03,COMPLETED,2026-05-15T09:51:06.964166
68fa2280,F12,F12_RERUN_0048,2020-03,COMPLETED,2026-05-15T09:51:06.967507
68fa2280,F12,F12_RERUN_0049,2020-03,COMPLETED,2026-05-15T09:51:06.970915
68fa2280,F12,F12_RERUN_0050,2020-03,COMPLETED,2026-05-15T09:51:06.974314
68fa2280,F06,F06_RERUN_0001,2021-08,COMPLETED,2026-05-15T09:51:22.866446
68fa2280,F06,F06_RERUN_0002,2021-08,COMPLETED,2026-05-15T09:51:22.869013
68fa2280,F06,F06_RERUN_0003,2021-08,COMPLETED,2026-05-15T09:51:22.871351
68fa2280,F06,F06_RERUN_0004,2021-08,COMPLETED,2026-05-15T09:51:22.873616
68fa2280,F06,F06_RERUN_0005,2021-08,COMPLETED,2026-05-15T09:51:22.875818
68fa2280,F06,F06_RERUN_0006,2021-08,COMPLETED,2026-05-15T09:51:22.878020
68fa2280,F06,F06_RERUN_0007,2021-08,COMPLETED,2026-05-15T09:51:22.881222
68fa2280,F06,F06_RERUN_0008,2021-08,COMPLETED,2026-05-15T09:51:22.883589
68fa2280,F06,F06_RERUN_0009,2021-08,COMPLETED,2026-05-15T09:51:22.885827
68fa2280,F06,F06_RERUN_0010,2021-08,COMPLETED,2026-05-15T09:51:22.888027
68fa2280,F06,F06_RERUN_0011,2021-08,COMPLETED,2026-05-15T09:51:22.890249
68fa2280,F06,F06_RERUN_0012,2021-08,COMPLETED,2026-05-15T09:51:22.892503
68fa2280,F06,F06_RERUN_0013,2021-08,COMPLETED,2026-05-15T09:51:22.894723
68fa2280,F06,F06_RERUN_0014,2021-08,COMPLETED,2026-05-15T09:51:22.897980
68fa2280,F06,F06_RERUN_0015,2021-08,COMPLETED,2026-05-15T09:51:22.900429
68fa2280,F06,F06_RERUN_0016,2021-08,COMPLETED,2026-05-15T09:51:22.902695
68fa2280,F06,F06_RERUN_0017,2021-08,COMPLETED,2026-05-15T09:51:22.904986
68fa2280,F06,F06_RERUN_0018,2021-08,COMPLETED,2026-05-15T09:51:22.907229
68fa2280,F06,F06_RERUN_0019,2021-08,COMPLETED,2026-05-15T09:51:22.909538
68fa2280,F06,F06_RERUN_0020,2021-08,COMPLETED,2026-05-15T09:51:22.912081
68fa2280,F06,F06_RERUN_0021,2021-08,COMPLETED,2026-05-15T09:51:22.915088
68fa2280,F06,F06_RERUN_0022,2021-08,COMPLETED,2026-05-15T09:51:22.917420
68fa2280,F06,F06_RERUN_0023,2021-08,COMPLETED,2026-05-15T09:51:22.919729
68fa2280,F06,F06_RERUN_0024,2021-08,COMPLETED,2026-05-15T09:51:22.922007
68fa2280,F06,F06_RERUN_0025,2021-08,COMPLETED,2026-05-15T09:51:22.924263
68fa2280,F06,F06_RERUN_0026,2021-08,COMPLETED,2026-05-15T09:51:22.926517
68fa2280,F06,F06_RERUN_0027,2021-08,COMPLETED,2026-05-15T09:51:22.929907
68fa2280,F06,F06_RERUN_0028,2021-08,COMPLETED,2026-05-15T09:51:22.932760
68fa2280,F06,F06_RERUN_0029,2021-08,COMPLETED,2026-05-15T09:51:22.935282
68fa2280,F06,F06_RERUN_0030,2021-08,COMPLETED,2026-05-15T09:51:22.937507
68fa2280,F06,F06_RERUN_0031,2021-08,COMPLETED,2026-05-15T09:51:22.939697
68fa2280,F06,F06_RERUN_0032,2021-08,COMPLETED,2026-05-15T09:51:22.941916
68fa2280,F06,F06_RERUN_0033,2021-08,COMPLETED,2026-05-15T09:51:22.944121
68fa2280,F06,F06_RERUN_0034,2021-08,COMPLETED,2026-05-15T09:51:22.947551
68fa2280,F06,F06_RERUN_0035,2021-08,COMPLETED,2026-05-15T09:51:22.949917
68fa2280,F06,F06_RERUN_0036,2021-08,COMPLETED,2026-05-15T09:51:22.952173
68fa2280,F06,F06_RERUN_0037,2021-08,COMPLETED,2026-05-15T09:51:22.954386
68fa2280,F06,F06_RERUN_0038,2021-08,COMPLETED,2026-05-15T09:51:22.956615
68fa2280,F06,F06_RERUN_0039,2021-08,COMPLETED,2026-05-15T09:51:22.958868
68fa2280,F06,F06_RERUN_0040,2021-08,COMPLETED,2026-05-15T09:51:22.961072
68fa2280,F06,F06_RERUN_0041,2021-08,COMPLETED,2026-05-15T09:51:22.964554
68fa2280,F06,F06_RERUN_0042,2021-08,COMPLETED,2026-05-15T09:51:22.966867
68fa2280,F06,F06_RERUN_0043,2021-08,COMPLETED,2026-05-15T09:51:22.969104
68fa2280,F06,F06_RERUN_0044,2021-08,COMPLETED,2026-05-15T09:51:22.971357
68fa2280,F06,F06_RERUN_0045,2021-08,COMPLETED,2026-05-15T09:51:22.973655
68fa2280,F06,F06_RERUN_0046,2021-08,COMPLETED,2026-05-15T09:51:22.975917
68fa2280,F06,F06_RERUN_0047,2021-08,COMPLETED,2026-05-15T09:51:22.978258
68fa2280,F06,F06_RERUN_0048,2021-08,COMPLETED,2026-05-15T09:51:22.982580
68fa2280,F06,F06_RERUN_0049,2021-08,COMPLETED,2026-05-15T09:51:22.985246
68fa2280,F06,F06_RERUN_0050,2021-08,COMPLETED,2026-05-15T09:51:22.987549
68fa2280,F08,F08_RERUN_0001,2021-08,COMPLETED,2026-05-15T09:51:22.989739
68fa2280,F08,F08_RERUN_0002,2021-08,COMPLETED,2026-05-15T09:51:22.991962
68fa2280,F08,F08_RERUN_0003,2021-08,COMPLETED,2026-05-15T09:51:22.994164
68fa2280,F08,F08_RERUN_0004,2021-08,COMPLETED,2026-05-15T09:51:22.997950
68fa2280,F08,F08_RERUN_0005,2021-08,COMPLETED,2026-05-15T09:51:23.001115
68fa2280,F08,F08_RERUN_0006,2021-08,COMPLETED,2026-05-15T09:51:23.004017
68fa2280,F08,F08_RERUN_0007,2021-08,COMPLETED,2026-05-15T09:51:23.006975
68fa2280,F08,F08_RERUN_0008,2021-08,COMPLETED,2026-05-15T09:51:23.009735
68fa2280,F08,F08_RERUN_0009,2021-08,COMPLETED,2026-05-15T09:51:23.014010
68fa2280,F08,F08_RERUN_0010,2021-08,COMPLETED,2026-05-15T09:51:23.017055
68fa2280,F08,F08_RERUN_0011,2021-08,COMPLETED,2026-05-15T09:51:23.019922
68fa2280,F08,F08_RERUN_0012,2021-08,COMPLETED,2026-05-15T09:51:23.022586
68fa2280,F08,F08_RERUN_0013,2021-08,COMPLETED,2026-05-15T09:51:23.025120
68fa2280,F08,F08_RERUN_0014,2021-08,COMPLETED,2026-05-15T09:51:23.027364
68fa2280,F08,F08_RERUN_0015,2021-08,COMPLETED,2026-05-15T09:51:23.030916
68fa2280,F08,F08_RERUN_0016,2021-08,COMPLETED,2026-05-15T09:51:23.033745
68fa2280,F08,F08_RERUN_0017,2021-08,COMPLETED,2026-05-15T09:51:23.036304
68fa2280,F08,F08_RERUN_0018,2021-08,COMPLETED,2026-05-15T09:51:23.038810
68fa2280,F08,F08_RERUN_0019,2021-08,COMPLETED,2026-05-15T09:51:23.041253
68fa2280,F08,F08_RERUN_0020,2021-08,COMPLETED,2026-05-15T09:51:23.043613
68fa2280,F08,F08_RERUN_0021,2021-08,COMPLETED,2026-05-15T09:51:23.047541
68fa2280,F08,F08_RERUN_0022,2021-08,COMPLETED,2026-05-15T09:51:23.050584
68fa2280,F08,F08_RERUN_0023,2021-08,COMPLETED,2026-05-15T09:51:23.052984
68fa2280,F08,F08_RERUN_0024,2021-08,COMPLETED,2026-05-15T09:51:23.055546
68fa2280,F08,F08_RERUN_0025,2021-08,COMPLETED,2026-05-15T09:51:23.057896
68fa2280,F08,F08_RERUN_0026,2021-08,COMPLETED,2026-05-15T09:51:23.060147
68fa2280,F08,F08_RERUN_0027,2021-08,COMPLETED,2026-05-15T09:51:23.063116
68fa2280,F08,F08_RERUN_0028,2021-08,COMPLETED,2026-05-15T09:51:23.065623
68fa2280,F08,F08_RERUN_0029,2021-08,COMPLETED,2026-05-15T09:51:23.067861
68fa2280,F08,F08_RERUN_0030,2021-08,COMPLETED,2026-05-15T09:51:23.070585
68fa2280,F08,F08_RERUN_0031,2021-08,COMPLETED,2026-05-15T09:51:23.073880
68fa2280,F08,F08_RERUN_0032,2021-08,COMPLETED,2026-05-15T09:51:23.076301
68fa2280,F08,F08_RERUN_0033,2021-08,COMPLETED,2026-05-15T09:51:23.078920
68fa2280,F08,F08_RERUN_0034,2021-08,COMPLETED,2026-05-15T09:51:23.081709
68fa2280,F08,F08_RERUN_0035,2021-08,COMPLETED,2026-05-15T09:51:23.083977
68fa2280,F08,F08_RERUN_0036,2021-08,COMPLETED,2026-05-15T09:51:23.086229
68fa2280,F08,F08_RERUN_0037,2021-08,COMPLETED,2026-05-15T09:51:23.088504
68fa2280,F08,F08_RERUN_0038,2021-08,COMPLETED,2026-05-15T09:51:23.090727
68fa2280,F08,F08_RERUN_0039,2021-08,COMPLETED,2026-05-15T09:51:23.092947
68fa2280,F08,F08_RERUN_0040,2021-08,COMPLETED,2026-05-15T09:51:23.095369
68fa2280,F08,F08_RERUN_0041,2021-08,COMPLETED,2026-05-15T09:51:23.098499
68fa2280,F08,F08_RERUN_0042,2021-08,COMPLETED,2026-05-15T09:51:23.100846
68fa2280,F08,F08_RERUN_0043,2021-08,COMPLETED,2026-05-15T09:51:23.103219
68fa2280,F08,F08_RERUN_0044,2021-08,COMPLETED,2026-05-15T09:51:23.105530
68fa2280,F08,F08_RERUN_0045,2021-08,COMPLETED,2026-05-15T09:51:23.107717
68fa2280,F08,F08_RERUN_0046,2021-08,COMPLETED,2026-05-15T09:51:23.109932
68fa2280,F08,F08_RERUN_0047,2021-08,COMPLETED,2026-05-15T09:51:23.112692
68fa2280,F08,F08_RERUN_0048,2021-08,COMPLETED,2026-05-15T09:51:23.115767
68fa2280,F08,F08_RERUN_0049,2021-08,COMPLETED,2026-05-15T09:51:23.118066
68fa2280,F08,F08_RERUN_0050,2021-08,COMPLETED,2026-05-15T09:51:23.120260
68fa2280,F12,F12_RERUN_0001,2021-08,COMPLETED,2026-05-15T09:51:23.122529
68fa2280,F12,F12_RERUN_0002,2021-08,COMPLETED,2026-05-15T09:51:23.124775
68fa2280,F12,F12_RERUN_0003,2021-08,COMPLETED,2026-05-15T09:51:23.127034
68fa2280,F12,F12_RERUN_0004,2021-08,COMPLETED,2026-05-15T09:51:23.130200
68fa2280,F12,F12_RERUN_0005,2021-08,COMPLETED,2026-05-15T09:51:23.133289
68fa2280,F12,F12_RERUN_0006,2021-08,COMPLETED,2026-05-15T09:51:23.136278
68fa2280,F12,F12_RERUN_0007,2021-08,COMPLETED,2026-05-15T09:51:23.139264
68fa2280,F12,F12_RERUN_0008,2021-08,COMPLETED,2026-05-15T09:51:23.142286
68fa2280,F12,F12_RERUN_0009,2021-08,COMPLETED,2026-05-15T09:51:23.145755
68fa2280,F12,F12_RERUN_0010,2021-08,COMPLETED,2026-05-15T09:51:23.149593
68fa2280,F12,F12_RERUN_0011,2021-08,COMPLETED,2026-05-15T09:51:23.152290
68fa2280,F12,F12_RERUN_0012,2021-08,COMPLETED,2026-05-15T09:51:23.156097
68fa2280,F12,F12_RERUN_0013,2021-08,COMPLETED,2026-05-15T09:51:23.159622
68fa2280,F12,F12_RERUN_0014,2021-08,COMPLETED,2026-05-15T09:51:23.164143
68fa2280,F12,F12_RERUN_0015,2021-08,COMPLETED,2026-05-15T09:51:23.169078
68fa2280,F12,F12_RERUN_0016,2021-08,COMPLETED,2026-05-15T09:51:23.171785
68fa2280,F12,F12_RERUN_0017,2021-08,COMPLETED,2026-05-15T09:51:23.174114
68fa2280,F12,F12_RERUN_0018,2021-08,COMPLETED,2026-05-15T09:51:23.176374
68fa2280,F12,F12_RERUN_0019,2021-08,COMPLETED,2026-05-15T09:51:23.179318
68fa2280,F12,F12_RERUN_0020,2021-08,COMPLETED,2026-05-15T09:51:23.182151
68fa2280,F12,F12_RERUN_0021,2021-08,COMPLETED,2026-05-15T09:51:23.184542
68fa2280,F12,F12_RERUN_0022,2021-08,COMPLETED,2026-05-15T09:51:23.186854
68fa2280,F12,F12_RERUN_0023,2021-08,COMPLETED,2026-05-15T09:51:23.189170
68fa2280,F12,F12_RERUN_0024,2021-08,COMPLETED,2026-05-15T09:51:23.191550
68fa2280,F12,F12_RERUN_0025,2021-08,COMPLETED,2026-05-15T09:51:23.193828
68fa2280,F12,F12_RERUN_0026,2021-08,COMPLETED,2026-05-15T09:51:23.197584
68fa2280,F12,F12_RERUN_0027,2021-08,COMPLETED,2026-05-15T09:51:23.200457
68fa2280,F12,F12_RERUN_0028,2021-08,COMPLETED,2026-05-15T09:51:23.203583
68fa2280,F12,F12_RERUN_0029,2021-08,COMPLETED,2026-05-15T09:51:23.206636
68fa2280,F12,F12_RERUN_0030,2021-08,COMPLETED,2026-05-15T09:51:23.209667
68fa2280,F12,F12_RERUN_0031,2021-08,COMPLETED,2026-05-15T09:51:23.213076
68fa2280,F12,F12_RERUN_0032,2021-08,COMPLETED,2026-05-15T09:51:23.216398
68fa2280,F12,F12_RERUN_0033,2021-08,COMPLETED,2026-05-15T09:51:23.219376
68fa2280,F12,F12_RERUN_0034,2021-08,COMPLETED,2026-05-15T09:51:23.222433
68fa2280,F12,F12_RERUN_0035,2021-08,COMPLETED,2026-05-15T09:51:23.225454
68fa2280,F12,F12_RERUN_0036,2021-08,COMPLETED,2026-05-15T09:51:23.228523
68fa2280,F12,F12_RERUN_0037,2021-08,COMPLETED,2026-05-15T09:51:23.232822
68fa2280,F12,F12_RERUN_0038,2021-08,COMPLETED,2026-05-15T09:51:23.235904
68fa2280,F12,F12_RERUN_0039,2021-08,COMPLETED,2026-05-15T09:51:23.239012
68fa2280,F12,F12_RERUN_0040,2021-08,COMPLETED,2026-05-15T09:51:23.242010
