pemr_h1_adx_max,pemr_expansion_atr_min,pemr_displacement_atr_min,stop_atr_multiple,pemr_take_profit_rr_cap,validation_score,full_sample_goal_score,avg_validation_goal_score,avg_validation_robustness,avg_validation_return_pct,avg_validation_sharpe,worst_validation_drawdown_pct,profitable_window_ratio,full_sample_robustness,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
22.0,1.2,0.6,0.9,1.1,-75.88475896448698,-51.865017797310195,-77.11260365116188,2.6678315614070454,-0.2967480418808677,-0.24392886638308178,1.3164890538352338,0.0,0.33566312281409105,100000.0,99406.50391623826,-0.5934960837617353,1.3164890538352338,-0.34378193076074387,0.5131687731975658,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-197.83202792057727,-197.83202792057727,25.0,25.0,1,1
22.0,1.5,0.6,0.9,1.1,-75.88475896448698,-51.865017797310195,-77.11260365116188,2.6678315614070454,-0.2967480418808677,-0.24392886638308178,1.3164890538352338,0.0,0.33566312281409105,100000.0,99406.50391623826,-0.5934960837617353,1.3164890538352338,-0.34378193076074387,0.5131687731975658,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-197.83202792057727,-197.83202792057727,25.0,25.0,1,1
18.0,1.2,0.6,0.7,1.1,-82.08005775720987,-64.9489761764174,-83.74958794980944,2.5382592845455854,-0.5653414953517732,-0.5539347811697756,1.4571858895020122,0.0,0.07651856909117113,100000.0,98869.31700929646,-1.1306829907035465,1.4571858895020122,-0.7799201107194014,0.11778212275227433,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-376.894330234516,-376.894330234516,10.0,10.0,1,2
18.0,1.5,0.6,0.7,1.1,-82.08005775720987,-64.9489761764174,-83.74958794980944,2.5382592845455854,-0.5653414953517732,-0.5539347811697756,1.4571858895020122,0.0,0.07651856909117113,100000.0,98869.31700929646,-1.1306829907035465,1.4571858895020122,-0.7799201107194014,0.11778212275227433,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-376.894330234516,-376.894330234516,10.0,10.0,1,2
22.0,1.2,0.6,0.7,1.1,-82.08005775720987,-64.9489761764174,-83.74958794980944,2.5382592845455854,-0.5653414953517732,-0.5539347811697756,1.4571858895020122,0.0,0.07651856909117113,100000.0,98869.31700929646,-1.1306829907035465,1.4571858895020122,-0.7799201107194014,0.11778212275227433,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-376.894330234516,-376.894330234516,10.0,10.0,1,2
22.0,1.5,0.6,0.7,1.1,-82.08005775720987,-64.9489761764174,-83.74958794980944,2.5382592845455854,-0.5653414953517732,-0.5539347811697756,1.4571858895020122,0.0,0.07651856909117113,100000.0,98869.31700929646,-1.1306829907035465,1.4571858895020122,-0.7799201107194014,0.11778212275227433,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-376.894330234516,-376.894330234516,10.0,10.0,1,2
18.0,1.2,0.6,0.7,0.8,-82.93465911351116,-66.91418702522662,-84.65418554689288,2.532457928207525,-0.6036491639151931,-0.5983806036980129,1.4571858895020122,0.0,0.06491585641505025,100000.0,98792.70167216961,-1.2072983278303862,1.4571858895020122,-0.8423263725763552,0.058002838337105365,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-402.43277594346324,-402.43277594346324,10.0,10.0,1,2
18.0,1.5,0.6,0.7,0.8,-82.93465911351116,-66.91418702522662,-84.65418554689288,2.532457928207525,-0.6036491639151931,-0.5983806036980129,1.4571858895020122,0.0,0.06491585641505025,100000.0,98792.70167216961,-1.2072983278303862,1.4571858895020122,-0.8423263725763552,0.058002838337105365,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-402.43277594346324,-402.43277594346324,10.0,10.0,1,2
22.0,1.2,0.6,0.7,0.8,-82.93465911351116,-66.91418702522662,-84.65418554689288,2.532457928207525,-0.6036491639151931,-0.5983806036980129,1.4571858895020122,0.0,0.06491585641505025,100000.0,98792.70167216961,-1.2072983278303862,1.4571858895020122,-0.8423263725763552,0.058002838337105365,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-402.43277594346324,-402.43277594346324,10.0,10.0,1,2
22.0,1.5,0.6,0.7,0.8,-82.93465911351116,-66.91418702522662,-84.65418554689288,2.532457928207525,-0.6036491639151931,-0.5983806036980129,1.4571858895020122,0.0,0.06491585641505025,100000.0,98792.70167216961,-1.2072983278303862,1.4571858895020122,-0.8423263725763552,0.058002838337105365,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-402.43277594346324,-402.43277594346324,10.0,10.0,1,2
18.0,1.8,0.6,0.7,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.6,0.7,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.6,0.9,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.6,0.9,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.9,0.7,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.9,0.7,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.9,0.9,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.8,0.9,0.9,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,1.8,0.6,0.7,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,1.8,0.6,0.7,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,1.8,0.6,0.9,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,1.8,0.6,0.9,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,1.8,0.9,0.7,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,1.8,0.9,0.7,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,1.8,0.9,0.9,0.8,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,1.8,0.9,0.9,1.1,-102.0,-102.0,-102.0,5.0,0.0,0.0,0.0,0.0,5.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18.0,1.2,0.9,0.7,0.8,-121.22027600433931,-142.21534156113054,-122.44095971294126,2.524667681002756,-0.33454249376527745,-0.45080573027814647,0.6690849875305576,0.0,0.04933536200551199,100000.0,99330.91501246944,-0.6690849875305549,0.6690849875305576,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-669.0849875305576,-669.0849875305576,10.0,10.0,0,1
18.0,1.2,0.9,0.7,1.1,-121.22027600433931,-142.21534156113054,-122.44095971294126,2.524667681002756,-0.33454249376527745,-0.45080573027814647,0.6690849875305576,0.0,0.04933536200551199,100000.0,99330.91501246944,-0.6690849875305549,0.6690849875305576,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-669.0849875305576,-669.0849875305576,10.0,10.0,0,1
18.0,1.5,0.9,0.7,0.8,-121.22027600433931,-142.21534156113054,-122.44095971294126,2.524667681002756,-0.33454249376527745,-0.45080573027814647,0.6690849875305576,0.0,0.04933536200551199,100000.0,99330.91501246944,-0.6690849875305549,0.6690849875305576,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-669.0849875305576,-669.0849875305576,10.0,10.0,0,1
18.0,1.5,0.9,0.7,1.1,-121.22027600433931,-142.21534156113054,-122.44095971294126,2.524667681002756,-0.33454249376527745,-0.45080573027814647,0.6690849875305576,0.0,0.04933536200551199,100000.0,99330.91501246944,-0.6690849875305549,0.6690849875305576,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-669.0849875305576,-669.0849875305576,10.0,10.0,0,1
22.0,1.2,0.9,0.7,0.8,-121.22027600433931,-142.21534156113054,-122.44095971294126,2.524667681002756,-0.33454249376527745,-0.45080573027814647,0.6690849875305576,0.0,0.04933536200551199,100000.0,99330.91501246944,-0.6690849875305549,0.6690849875305576,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-669.0849875305576,-669.0849875305576,10.0,10.0,0,1
22.0,1.2,0.9,0.7,1.1,-121.22027600433931,-142.21534156113054,-122.44095971294126,2.524667681002756,-0.33454249376527745,-0.45080573027814647,0.6690849875305576,0.0,0.04933536200551199,100000.0,99330.91501246944,-0.6690849875305549,0.6690849875305576,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-669.0849875305576,-669.0849875305576,10.0,10.0,0,1
22.0,1.5,0.9,0.7,0.8,-121.22027600433931,-142.21534156113054,-122.44095971294126,2.524667681002756,-0.33454249376527745,-0.45080573027814647,0.6690849875305576,0.0,0.04933536200551199,100000.0,99330.91501246944,-0.6690849875305549,0.6690849875305576,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-669.0849875305576,-669.0849875305576,10.0,10.0,0,1
22.0,1.5,0.9,0.7,1.1,-121.22027600433931,-142.21534156113054,-122.44095971294126,2.524667681002756,-0.33454249376527745,-0.45080573027814647,0.6690849875305576,0.0,0.04933536200551199,100000.0,99330.91501246944,-0.6690849875305549,0.6690849875305576,-0.6349803146555016,0.0,1,0,1,0,0.0,1.0,0.0,-669.0849875305576,-669.0849875305576,10.0,10.0,0,1
